date,ticker,side,shares,price,value,cost
2026-01-27,000338,buy,3.5363790969336217,564.42138394118,1996.00798403193,3.9920159680638703
2026-01-27,000733,buy,19.540708294359998,102.14614301404,1996.00798403193,3.9920159680638703
2026-01-27,001309,buy,2.8649018195254254,696.71078095185,1996.00798403193,3.9920159680638703
2026-01-27,002008,buy,3.887755789918257,513.40878694284,1996.00798403193,3.9920159680638703
2026-01-27,002027,buy,21.082388540100002,94.676558125057,1996.00798403193,3.9920159680638703
2026-01-27,002028,buy,0.6672430777414231,2991.4255398322,1996.00798403193,3.9920159680638703
2026-01-27,002080,buy,9.396344778794562,212.42387662663,1996.00798403193,3.9920159680638703
2026-01-27,002112,buy,25.52482876047,78.198682653766,1996.00798403193,3.9920159680638703
2026-01-27,002130,buy,2.877580841339461,693.64097625241,1996.00798403193,3.9920159680638703
2026-01-27,002149,buy,13.447134972119999,148.43369893805,1996.00798403193,3.9920159680638703
2026-01-27,002195,buy,6.625696982466609,301.25253076226,1996.00798403193,3.9920159680638703
2026-01-27,002249,buy,12.858469516720001,155.22904817217,1996.00798403193,3.9920159680638703
2026-01-27,002354,buy,92.10845720310999,21.670192343255,1996.00798403193,3.9920159680638703
2026-01-27,002465,buy,15.744041494980001,126.77862826183,1996.00798403193,3.9920159680638703
2026-01-27,002517,buy,12.524645219569999,159.36642907158,1996.00798403193,3.9920159680638703
2026-01-27,002716,buy,28.92898169856,68.996828330487,1996.00798403193,3.9920159680638703
2026-01-27,300037,buy,5.429075951783542,367.65151229395,1996.00798403193,3.9920159680638703
2026-01-27,300058,buy,3.5606336512476586,560.57662189777,1996.00798403193,3.9920159680638703
2026-01-27,300063,buy,18.14806251532,109.98463237311,1996.00798403193,3.9920159680638703
2026-01-27,300316,buy,4.54235778241529,439.42112877128,1996.00798403193,3.9920159680638703
2026-01-27,300427,buy,37.28853118026,53.528737143945,1996.00798403193,3.9920159680638703
2026-01-27,300454,buy,11.44455620637,174.40676143645,1996.00798403193,3.9920159680638703
2026-01-27,300593,buy,15.790277123880001,126.40740680941,1996.00798403193,3.9920159680638703
2026-01-27,300672,buy,9.057899644977121,220.36101770445,1996.00798403193,3.9920159680638703
2026-01-27,300785,buy,8.838258077239157,225.8372596261,1996.00798403193,3.9920159680638703
2026-01-27,300870,buy,8.750223474001523,228.10937228774,1996.00798403193,3.9920159680638703
2026-01-27,301205,buy,5.517151738338304,361.78232513741,1996.00798403193,3.9920159680638703
2026-01-27,301232,buy,6.240533280491947,319.84573982988,1996.00798403193,3.9920159680638703
2026-01-27,600031,buy,2.256666945140136,884.49382764721,1996.00798403193,3.9920159680638703
2026-01-27,600048,buy,11.33213156959,176.13702874643,1996.00798403193,3.9920159680638703
2026-01-27,600151,buy,36.45369063429,54.754620157839,1996.00798403193,3.9920159680638703
2026-01-27,600157,buy,28.78301659106,69.346726661419,1996.00798403193,3.9920159680638703
2026-01-27,600259,buy,24.30994836427,82.106631989597,1996.00798403193,3.9920159680638703
2026-01-27,600271,buy,12.304098100070002,162.22302258952,1996.00798403193,3.9920159680638703
2026-01-27,600391,buy,20.74482701489,96.217142837527,1996.00798403193,3.9920159680638703
2026-01-27,600501,buy,19.526059568159997,102.22277449599,1996.00798403193,3.9920159680638703
2026-01-27,600577,buy,6.609669279446702,301.98303419487,1996.00798403193,3.9920159680638703
2026-01-27,600733,buy,25.461504298839998,78.393168,1996.00798403193,3.9920159680638703
2026-01-27,600884,buy,5.471016330214154,364.8331248819,1996.00798403193,3.9920159680638703
2026-01-27,601377,buy,100.46382236551001,19.867927946937,1996.00798403193,3.9920159680638703
2026-01-27,603011,buy,37.73769551148,52.891623533935,1996.00798403193,3.9920159680638703
2026-01-27,603123,buy,128.91692220815,15.482901312281,1996.00798403193,3.9920159680638703
2026-01-27,603516,buy,5.2854327064507665,377.64324983191,1996.00798403193,3.9920159680638703
2026-01-27,603601,buy,14.16323840833,140.92878524574,1996.00798403193,3.9920159680638703
2026-01-27,603920,buy,18.770805767829998,106.33576462934,1996.00798403193,3.9920159680638703
2026-01-27,688031,buy,9.133375967932349,218.54,1996.00798403193,3.9920159680638703
2026-01-27,688256,buy,1.5353907569476424,1300.0,1996.00798403193,3.9920159680638703
2026-01-27,688521,buy,8.999134283281943,221.8,1996.00798403193,3.9920159680638703
2026-01-27,688615,buy,4.76752341219749,418.66768371294,1996.00798403193,3.9920159680638703
2026-01-27,688766,buy,2.1197057023128067,941.64391870725,1996.00798403193,3.9920159680638703
2026-02-03,000338,buy,0.10154120906595605,544.47301902019,55.2864486551,0.11057289731020277
2026-02-03,000506,buy,47.07966488629,41.909027553031,1973.06297290732,3.946125945814649
2026-02-03,000603,buy,18.45868564499,106.89076193473,1973.06297290732,3.946125945814649
2026-02-03,000733,buy,0.6511231285673752,98.094868172128,63.871837460639995,0.12774367492128047
2026-02-03,001309,buy,0.16694595288868802,653.2432002432,109.05630853265,0.21811261706531415
2026-02-03,002008,sell,3.887755789918257,481.66496297934,1872.59574862369,3.7451914972473843
2026-02-03,002025,buy,7.221950572544755,273.20361072647,1973.06297290732,3.946125945814649
2026-02-03,002027,sell,0.017257612987571613,94.040290933356,1.6229109461664977,0.003245821892332995
2026-02-03,002028,buy,0.013868849212060157,2908.1995274379,40.33338072462,0.08066676144924168
2026-02-03,002080,sell,9.396344778794562,223.83325453575,2103.2144325775803,4.206428865155178
2026-02-03,002112,sell,25.52482876047,74.539472200297,1902.6072638085998,3.805214527617213
2026-02-03,002130,sell,2.8775808413394612,580.5013657966,1670.43960858768,3.3408792171753725
2026-02-03,002149,sell,2.3675772715302132,178.79513735719,423.31130346699996,0.846622606934011
2026-02-03,002195,sell,0.016568992765950738,299.73258862925,4.966267092717732,0.009932534185435465
2026-02-03,002237,buy,13.427383687999999,146.94321833297,1973.06297290732,3.946125945814649
2026-02-03,002249,buy,0.5504309842821267,147.71122879881,81.30483705725,0.16260967411450283
2026-02-03,002354,sell,92.10845720310999,21.124126488451,1945.71070061463,3.8914214012292785
2026-02-03,002465,buy,0.2618937415757785,123.75666322948,32.411095578099996,0.06482219115620416
2026-02-03,002517,buy,0.3047304230294854,154.39429980152,47.04864029185,0.09409728058371676
2026-02-03,002602,buy,10.21266854929,193.19759212624,1973.06297290732,3.946125945814649
2026-02-03,002625,buy,6.191746128439945,318.66018599255,1973.06297290732,3.946125945814649
2026-02-03,002716,buy,4.694180170118442,58.883908248862,276.41167444088,0.5528233488817635
2026-02-03,300002,buy,10.44878607484,188.83178952798,1973.06297290732,3.946125945814649
2026-02-03,300017,buy,4.545880969108264,434.03313600056,1973.06297290732,3.946125945814649
2026-02-03,300037,sell,5.429075951783542,325.63230597525,1767.88252149404,3.5357650429881
2026-02-03,300058,buy,5.746015932336467e-16,601.39005965407,3.455596864321065e-13,6.91119372864213e-16
2026-02-03,300058,sell,0.26664664708184627,601.39005965407,160.3586429951,0.32071728599021854
2026-02-03,300063,sell,3.275139410008601,133.19312060635,436.22603843987997,0.8724520768797712
2026-02-03,300124,buy,1.0479772388513422,1882.7345668976,1973.06297290732,3.946125945814649
2026-02-03,300316,sell,4.54235778241529,462.20807370426,2099.5144406857203,4.199028881371451
2026-02-03,300427,sell,37.28853118026,50.928960371076,1899.06612677509,3.7981322535501874
2026-02-03,300454,sell,11.44455620637,147.84342481859,1692.0023850798702,3.384004770159757
2026-02-03,300567,buy,4.8337236037519205,408.18696612604,1973.06297290732,3.946125945814649
